group	symbol	weight	count	desc
composite	ET_746_FREE_FORGED_BASE64	3	1	FREEMAIL_ENVFROM & FREEMAIL_TO & FORGED_RECIPIENTS & MIME_BASE64_TEXT & ET_1220_GMAIL_HEADER & (TO_DN_NONE | TO_DN_EQ_ADDR_ALL) & (HAS_ATTACHMENT | g+:surbl | ET_104_X_BAYES) & RCPT_COUNT_ONE
composite	ET_811_BLACK_LIST_ZERO	12	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & g+:rbl & RCVD_COUNT_ZERO & ET_010_X_AUTH & RCPT_COUNT_ONE
composite	ET_812_BLACK_LIST	2	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & g+:rbl
composite	ET_813_MISSING_TO	4	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_102_NOT_EDM_X_TO
composite	ET_814_MISSING_TO_FREE	6	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_100_X_TO & FREEMAIL_ENVFROM
composite	ET_815_FROM_MACHINE	4	1	(!(g:cus.info | g:cus.edm) | BAYES_SPAM) & ET_003_C3 & ET_1010_NO_X_MAILER & ET_1030_MSG_DATE_FORMAT
composite	ET_816_PROXY_SMTP	5	1	(!(g:cus.info | g:cus.edm) | BAYES_SPAM) & ET_003_C3 & (ET_1010_NO_X_MAILER | FAKE_REPLY | HAS_PHPMAILER_SIG) & (ET_1130_SMTP_PROXY | RCVD_VIA_SMTP_AUTH)
composite	ET_817_FROM_FREE_NXM	1	1	ET_003_C3 & ET_1010_NO_X_MAILER & FREEMAIL_ENVFROM
composite	ET_818_PIC_IN_HTML	6	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_1010_NO_X_MAILER & (ET_240_PIC_HTML | ET_1106_X_IMG_EMBEDDED) 
composite	ET_819_REWRITE_HTML	2	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_1010_NO_X_MAILER & (ENVFROM_VERP | (MIME_HTML_ONLY & MIME_BASE64_TEXT))
composite	ET_820_TO_EQ_FROM	2	1	ET_003_C3 & TO_EQ_FROM
composite	ET_821_1_SPOOF_DOMAIN_NAME	4	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & ((MX_INVALID | MX_MISSING) | ET_020_X_AUTH) & (ET_1002_SPOOF_DN_DOMAIN_PART | ET_1015_SPOOF_FROM_DOMAIN_PHISH_URL) & MIME_HTML_ONLY & (ET_1100_HTTP_TO_MAIL | ET_1110_HTTP_TODO_SOMETHING | g:+surbl | HAS_ATTACHMENT)
composite	ET_821_SPOOF_DOMAIN	9	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & ET_1002_SPOOF_DN_DOMAIN_PART & ET_1015_SPOOF_FROM_DOMAIN_PHISH_URL & (ET_1100_HTTP_TO_MAIL | ET_1110_HTTP_TODO_SOMETHING | g:+surbl | MIME_HTML_ONLY | HAS_ATTACHMENT)
composite	ET_822_URI	5	1	ET_003_C3 & g+:surbl
composite	ET_823_PHISHING	4	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & (PHISHING | FAKE_REPLY | ET_301_FAKE_REPLY | (AUTOGEN_PHP_SPAMMY & !BAYES_HAM) | (R_NO_SPACE_IN_FROM & !BAYES_HAM)) & RCPT_COUNT_ONE
composite	ET_824_FREE_NEQ_FROM	6	1	ET_003_C3 & (FREEMAIL_REPLYTO_NEQ_FROM_DOM | ((REPLYTO_DOM_NEQ_FROM_DOM | REPLYTO_ADDR_NEQ_FROM) & FREEMAIL_REPLYTO & !HAS_LIST_UNSUB))
composite	ET_827_BAD_EXTENSION	12	1	ET_003_C3 & (MIME_BAD_EXTENSION | MIME_DOUBLE_BAD_EXTENSION)
composite	ET_828_MID_NOT_FQDN	3	1	(ET_1190_OUTLOOK_XM | (RCVD_VIA_SMTP_AUTH & URI_COUNT_ODD)) & (MID_RHS_NOT_FQDN | HFILTER_MID_NOT_FQDN) & (ET_1160_SMTP_HAS_UNKNOWN | BITCOIN_ADDR)
composite	ET_829_SMTP_AUTH	4	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & HFILTER_HOSTNAME_UNKNOWN & (RCVD_VIA_SMTP_AUTH | ET_1130_SMTP_PROXY | g+:rbl)
composite	ET_830_FIRST_MID	12	1	ET_003_C3 & ET_828_MID_NOT_FQDN
composite	ET_831_MISSING_TO_ZERO	7	1	ET_003_C3 & ET_100_X_TO & (ET_1130_SMTP_PROXY | RCVD_VIA_SMTP_AUTH | RCVD_COUNT_ZERO) & BAYES_SPAM
composite	ET_833_SMTP_AUTH_NA	3	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & RCVD_VIA_SMTP_AUTH & MX_INVALID & AUTH_NA
composite	ET_834_AUTH_NA_MID	3	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & AUTH_NA & MID_RHS_NOT_FQDN & RCVD_COUNT_ZERO
composite	ET_835_DATE_IN_FUTURE	9	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & DATE_IN_FUTURE
composite	ET_837_FREE_FILE_NXM	6	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & FREEMAIL_FROM & ET_1010_NO_X_MAILER & HAS_ATTACHMENT
composite	ET_838_R_TYPE	2	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & (R_MISSING_CHARSET | R_WHITE_ON_WHITE | R_EMPTY_IMAGE)
composite	ET_839_OUTLOOK_PROXY	2	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & ET_1020_OUTLOOK_PROXY & MIME_BASE64_TEXT
composite	ET_840_GOOGLE_FORMS	9	1	(^ET_050_SUBJ_FW | ^ET_050_SUBJ_REPLY | ET_003_C3 | g+:statistics | g+:neural) & ET_103_GOOGLE_FORMS
composite	ET_841_NXM_C3_BAYES_PROXY	3	1	ET_003_C3 & MX_INVALID & BAYES_SPAM & ET_1130_SMTP_PROXY &  RCPT_COUNT_ONE
composite	ET_842_C3_DN_NEQ_DOMAIN	6	1	ET_003_C3 & ET_303_DN_NEQ_DOMAIN & (ET_1130_SMTP_PROXY | RCVD_COUNT_ZERO | RCVD_VIA_SMTP_AUTH) &  RCPT_COUNT_ONE
composite	ET_843_C3_0_BAYES	3	1	ET_003_C3 & (ET_1130_SMTP_PROXY | RCVD_COUNT_ZERO | RCVD_VIA_SMTP_AUTH) &  RCPT_COUNT_ONE & (MIME_HTML_ONLY | HTML_SHORT_LINK_IMG_1 |HTML_SHORT_LINK_IMG_2) & BAYES_SPAM
composite	ET_844_C3_0_NXM	2	1	ET_003_C3 & RCVD_COUNT_ZERO &  RCPT_COUNT_ONE & (MIME_HTML_ONLY | HTML_SHORT_LINK_IMG_1 | HTML_SHORT_LINK_IMG_2) & BAYES_SPAM & ET_1010_NO_X_MAILER
composite	ET_846_C3_0_HFILTER	4	1	ET_003_C3 & RCVD_COUNT_ZERO & HFILTER_HOSTNAME_UNKNOWN & RCPT_COUNT_ONE & MIME_HTML_ONLY
composite	ET_847_C3_GOOGLE_FORWARD_FREE_010	3	1	ET_003_C3 & (GOOGLE_FORWARDING_MID_MISSING | (FREEMAIL_ENVFROM & ET_010_X_AUTH))
composite	ET_861_C3_BUT_REPLY	9	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_0050_H_REPLY & MISSING_TO
composite	ET_862_C3_BITCOIN_ADDR	12	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & (BITCOIN_ADDR | RCVD_DOUBLE_IP_SPAM)
composite	ET_865_C3_NXM_UNKNOW_URI	3	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_1010_NO_X_MAILER & ((ET_1160_SMTP_HAS_UNKNOWN & !BAYES_HAM) | ((HTML_SHORT_LINK_IMG_1 | HTML_SHORT_LINK_IMG_2 ) & ET_1110_HTTP_TODO_SOMETHING) | RCVD_VIA_SMTP_AUTH) & ET_1200_MID_NEQ_FROM & URIBL_BLOCKED
composite	ET_866_C3_NXM_UNKNOW_SMTP	6	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_1010_NO_X_MAILER & ((ET_1160_SMTP_HAS_UNKNOWN & !BAYES_HAM) | ((HTML_SHORT_LINK_IMG_1 | HTML_SHORT_LINK_IMG_2 ) & ET_1110_HTTP_TODO_SOMETHING)) & ET_1200_MID_NEQ_FROM & RCVD_VIA_SMTP_AUTH
composite	ET_867_C3_LINK	4	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & ET_1200_MID_NEQ_FROM & (HTML_SHORT_LINK_IMG_1 | HTML_SHORT_LINK_IMG_2 | ET_1015_SPOOF_FROM_DOMAIN_PHISH_URL ) & (MANY_INVISIBLE_PARTS | R_PARTS_DIFFER) & (MIME_BASE64_TEXT | MIME_HTML_ONLY )
composite	ET_868_C3_FREE_CASE	6	1	ET_003_C3 & (FREEMAIL_REPLYTO_NEQ_FROM_DOM | ((REPLYTO_DOM_NEQ_FROM_DOM | REPLYTO_ADDR_NEQ_FROM) & FREEMAIL_REPLYTO)) & (MV_CASE | XM_CASE)
composite	ET_869_NXM_VIAAIR_BASE64	9	1	!(g:cus.info | g:cus.edm)  & ET_003_C3 & ET_1010_NO_X_MAILER & RCVD_VIA_SMTP_AUTH & MIME_BASE64_TEXT & ET_1015_SPOOF_FROM_DOMAIN_PHISH_URL & ET_1200_MID_NEQ_FROM & RCPT_COUNT_ONE
composite	ET_870_C3_NXM_LINK	4	1	(!(g:cus.info | g:cus.edm) | BAYES_SPAM) & ET_003_C3 & (ET_1010_NO_X_MAILER | ET_1030_MSG_DATE_FORMAT) & (ET_1110_HTTP_TODO_SOMETHING | ET_1100_HTTP_TO_MAIL | g+:surbl) & MIME_HTML_ONLY
composite	ET_871_BAD_FREE_CONTENT	2	1	!(g:cus.info | g:cus.edm | HAS_LIST_UNSUB) & ET_003_C3 & ET_1105_X_FREEMAIL_CONTENT & !ET_304_TRUST_DOMAIN & RCPT_COUNT_ONE
composite	ET_872_NXM_C3	2	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_1010_NO_X_MAILER & (MX_INVALID | MX_MISSING) & (RCVD_VIA_SMTP_AUTH | RCVD_COUNT_ZERO | HAS_PHPMAILER_SIG)
composite	ET_874_C3_BAYES	3	1	ET_003_C3 & BAYES_SPAM & BAYES_NOT_EDM & (FREEMAIL_ENVFROM | ET_1220_GMAIL_HEADER) & RCPT_COUNT_ONE
composite	ET_875_R_TYPE	6	1	ET_003_C3 & (R_MISSING_CHARSET | R_WHITE_ON_WHITE | R_EMPTY_IMAGE) & (RCVD_VIA_SMTP_AUTH | ET_1130_SMTP_PROXY) & RCPT_COUNT_ONE
composite	ET_876_HFILTER	12	1	ET_003_C3 & HFILTER_HELO_IP_A & HFILTER_HELO_NORES_A_OR_MX & HFILTER_HOSTNAME_UNKNOWN & RCPT_COUNT_ONE
composite	ET_878_1_FREE_FORGED_TO_DN	7	1	ET_003_C3 & FREEMAIL_ENVFROM & FREEMAIL_TO & FORGED_RECIPIENTS & FROM_EQ_ENVFROM & (TO_DN_NONE | TO_DN_EQ_ADDR_ALL) & (HAS_ATTACHMENT | g+:surbl) & RCPT_COUNT_ONE
composite	ET_878_FREE_FORGED	6	1	ET_003_C3 & FREEMAIL_ENVFROM & FREEMAIL_TO & FORGED_RECIPIENTS & FROM_EQ_ENVFROM & (HAS_ATTACHMENT | g+:surbl) & RCPT_COUNT_ONE
composite	ET_879_C3_SEND_FROM_MAILER	4	1	ET_003_C3 & !ET_304_TRUST_DOMAIN & FROM_NEQ_ENVFROM & (RCVD_VIA_SMTP_AUTH | ET_1130_SMTP_PROXY) & REPLYTO_EQ_FROM & (ET_1010_NO_X_MAILER | ET_1030_MSG_DATE_FORMAT) & RCPT_COUNT_ONE
composite	ET_880_C3_SEND_FROM_MAILER	4	1	ET_003_C3 & !ET_304_TRUST_DOMAIN & FROM_EQ_ENVFROM & (RCVD_VIA_SMTP_AUTH | ET_1130_SMTP_PROXY | HFILTER_HOSTNAME_UNKNOWN) & REPLYTO_DOM_NEQ_FROM_DOM & RCPT_COUNT_ONE
composite	ET_881_C3_REPLY_FW	9	1	!(g:cus.info | g:cus.edm | ET_101_EDM_MARK | BAYES_HAM) & ET_003_C3 & (ET_300_REPLY | ET_300_FW | ET_301_FAKE_REPLY)
composite	ET_882_C3_HFILTER_MIME_FILE	12	1	ET_003_C3 & (ET_010_X_AUTH) & ET_1010_NO_X_MAILER & ET_104_X_BAYES & MIME_HTML_ONLY & HAS_ATTACHMENT & (HFILTER_HOSTNAME_UNKNOWN | HFILTER_HELO_IP_A | HFILTER_HELO_NORES_A_OR_MX | HFILTER_MID_NOT_FQDN)
composite	ET_883_C3_BAD_IP	6	1	ET_003_C3 & RBL_SORBS_SMTP & (RCVD_VIA_SMTP_AUTH | ET_1130_SMTP_PROXY) & MIME_BASE64_TEXT & (ET_1010_NO_X_MAILER | ET_1030_MSG_DATE_FORMAT | XM_UA_NO_VERSION)
composite	ET_884_C3_SPOOF_DOMAIN_NAME	9	1	ET_003_C3 & ET_1821_SPOOF_DOMAIN
composite	ET_885_FROM_MACHINE_NMX	6	1	!(g:cus.info | g:cus.edm) & ET_003_C3 & ET_1010_NO_X_MAILER & ET_1030_MSG_DATE_FORMAT & !MX_GOOD & !MX_INVALID & !MX_MISSING
composite	ET_886_C3_MIME_LINK	6	1	ET_003_C3 & (ET_104_X_BAYES | HFILTER_URL_ONLY) & MIME_HTML_ONLY & (ET_1100_HTTP_TO_MAIL | ET_1110_HTTP_TODO_SOMETHING) & (ET_1010_NO_X_MAILER | ET_1030_MSG_DATE_FORMAT)
composite	ET_887_MIME_LINK	3	1	ET_003_C3 & MIME_HTML_ONLY & (ET_1100_HTTP_TO_MAIL | ET_1110_HTTP_TODO_SOMETHING) & FROM_EXCESS_QP & TO_EXCESS_QP & !ET_305_FREE_AND_TRUST_DOMAIN
composite	ET_888_C3_UNKNOWN_AUTH_NA	4	1	ET_003_C3 & HFILTER_HOSTNAME_UNKNOWN & RDNS_NONE & (ET_1010_NO_X_MAILER | ET_1030_MSG_DATE_FORMAT | HAS_PHPMAILER_SIG) & AUTH_NA & (TO_DN_NONE | TO_DN_EQ_ADDR_ALL) & !(HAS_LIST_UNSUB | PRECEDENCE_BULK) & RCPT_COUNT_ONE
composite	HAS_ANON_DOMAIN	0.1	1	Contains one or more domains trying to disguise owner/destination
composite	IP_SCORE_FREEMAIL	0	1	Negate IP_SCORE when message comes from FreeMail
composite	PHISH_EMOTION	1	1	Phish message with subject trying to address users emotion
composite	RCVD_DKIM_ARC_DNSWL_HI	-1	1	Sufficiently DKIM/ARC signed and received from IP with high trust at DNSWL
composite	RCVD_DKIM_ARC_DNSWL_MED	-0.5	1	Sufficiently DKIM/ARC signed and received from IP with medium trust at DNSWL
composite	RCVD_UNAUTH_PBL	2	1	Relayed through ZEN PBL IP without sufficient authentication (possible indicating an open relay)
composite	UNDISC_RCPTS_BULK	3	1	Missing or undisclosed recipients with a bulk signature
composite	VIOLATED_DIRECT_SPF	3.5	1	Has no Received (or no trusted received relays) and SPF policy fails or soft fails
compromised_hosts	ENVFROM_SERVICE_ACCT	1	1	Envelope from is a service account
compromised_hosts	FROM_SERVICE_ACCT	1	1	Sender/From/Reply-To is a service account
compromised_hosts	HAS_PHPMAILER_SIG	0	1	PHPMailer signature
compromised_hosts	HAS_WP_URI	0	1	Contains WordPress URIs
compromised_hosts	HAS_XAW	0	1	Has X-Authentication-Warning header
compromised_hosts	HAS_X_ANTIABUSE	0	1	Has X-AntiAbuse headers
compromised_hosts	HAS_X_AS	0	1	Has X-Authenticated-Sender header
compromised_hosts	HAS_X_GMSV	0	1	Has X-Get-Message-Sender-Via: header
compromised_hosts	HAS_X_PHP_SCRIPT	0	1	Has X-PHP-Script header
compromised_hosts	HAS_X_POS	0	1	Has X-PHP-Originating-Script header
compromised_hosts	HAS_X_SOURCE	0	1	Has X-Source headers
compromised_hosts	HIDDEN_SOURCE_OBJ	2	1	UNIX hidden file/directory in path
compromised_hosts	MID_RHS_WWW	0.5	1	Message-ID from www host
compromised_hosts	PHP_SCRIPT_ROOT	1	1	PHP Script executed by root UID
compromised_hosts	PHP_XPS_PATTERN	0	1	Message contains X-PHP-Script pattern
compromised_hosts	URI_HIDDEN_PATH	1	1	Message contains URI with a hidden path
compromised_hosts	WP_COMPROMISED	0	1	URL that is pointing to a compromised WordPress installation
compromised_hosts	WWW_DOT_DOMAIN	0.5	1	From/Sender/Reply-To or Envelope is @www.domain.com
compromised_hosts	XAW_SERVICE_ACCT	1	1	Message originally from a service account
compromised_hosts	X_PHP_EVAL	4	1	Message sent using eval'd PHP
cus.edm	CALLBACK_ET_9	0	1	
cus.edm	ET_9001_EDM	0	1	
cus.edm	ET_9002_EDM	0	1	
cus.edm	ET_9003_EDM	0	1	
cus.info	ET_0091_INFO	0	1	
cus.info	ET_0092_INFO	0	1	
cus.info	ET_0093_INFO	0	1	
cus.info	ET_0094_INFO	0	1	
cus.keyword	CALLBACK_KEYWORD	0	1	
cus.keyword	ET_2202_AGENT_SPAM	16	1	
cus.keywords	ET_203_PKG	13	1	^ET_203_PKG_K & !g:cus.edm & ET_1015_SPOOF_FROM_DOMAIN_PHISH_URL & ASN & !ASN[/.*country:TW/]
cus.keywords	ET_203_PKG_K	0	1	for package (Chunghwa) mail
cus.keywords	ET_204_PKG_K	0	1	(^ET_204_PKG_K_SUBJ | ^ET_204_PKG_K_CONTENT) & !g:cus.info & !WHITELIST_DMARC & g+:rbl
cus.keywords	ET_204_PKG_K_CONTENT	0	1	for package mail
cus.keywords	ET_204_PKG_K_SUBJ	0	1	for package mail
cus.keywords	ET_204_PKG_X1	5.1	1	^ET_204_PKG_K & ((ET_010_X_AUTH & !BAYES_HAM) | g+:surbl | MIME_UNKNOWN | MIME_BAD_EXTENSION)
cus.keywords	ET_204_PKG_X2	2.1	1	^ET_204_PKG_K & !g:cus.edm & (AUTOGEN_PHP_SPAMMY | g+:compromised_hosts | HAS_WP_URI | HAS_INTERSPIRE_SIG ) & ET_1015_SPOOF_FROM_DOMAIN_PHISH_URL
cus.spoof	CALLBACK_ET_SPOOF	0	1	
cus.spoof	ET_1001_SPOOF_DN_DOMAIN	15	1	
cus.spoof	ET_1002_SPOOF_DN_DOMAIN_PART	6	1	
cus.spoof	ET_1003_SPOOF_DN_USERNAME	15	1	
cus.spoof	ET_1004_SPOOF_DN_USERNAME_PART	5	1	
cus.spoof	ET_1005_SPOOF_DN_USERNAME_ACC	10	1	
cus.spoof	ET_1006_SPOOF_DOMAIN_ACC	12	1	
cus.spoof	ET_1007_SPOOF_REPLYTO_ACC	3	1	
cus.spoof	ET_1008_SPOOF_REPLYTO_DOMAIN	10	1	
cus.spoof	ET_1009_SPOOF_REPLYTO_DOMAIN_PART	3	1	
cus.spoof	ET_1010_SPOOF_DN_USERNAME_SUBJECT_DOMAIN	3	1	
cus.spoof	ET_1011_SPOOF_FROM_DN_PHISH	16	1	
cus.spoof	ET_1012_SPOOF_FROM_DN_PHISH_PART	9	1	
cus.spoof	ET_1013_SPOOF_FROM_ACC_PHISH	14	1	
cus.spoof	ET_1014_SPOOF_FROM_ACC_PHISH_PART	9	1	
cus.spoof	ET_1015_SPOOF_FROM_DOMAIN_PHISH_URL	0.5	1	
cus.spoof	ET_1031_X_FROM	5	1	
cus.spoof	ET_1821_SPOOF_DOMAIN	9	1	
dkim	DKIM_CHECK	0	2	DKIM check callback
dkim	DKIM_TRACE	0	2	DKIM trace symbol
dkim	R_DKIM_ALLOW	-0.2	2	DKIM verification succeed
dkim	R_DKIM_REJECT	1	2	DKIM verification failed
dkim	R_DKIM_TEMPFAIL	0	2	DKIM verification soft-failed
dmarc	DMARC_CALLBACK	0	2	
dmarc	DMARC_DNSFAIL	0	2	
dmarc	DMARC_NA	0	2	
dmarc	DMARC_POLICY_ALLOW	-0.5	2	DMARC permit policy
dmarc	DMARC_POLICY_ALLOW_WITH_FAILURES	-0.5	2	DMARC permit policy with DKIM/SPF failure
dmarc	DMARC_POLICY_QUARANTINE	1.5	2	DMARC quarantine policy
dmarc	DMARC_POLICY_REJECT	2	2	DMARC reject policy
dmarc	DMARC_POLICY_SOFTFAIL	0.1	2	DMARC failed
dnswl	DNSWL_BLOCKED	0	3	Resolver blocked due to excessive queries
dnswl	DWL_DNSWL	0	2	Unrecognised result from https://www.dnswl.org (dwl)
dnswl	DWL_DNSWL_BLOCKED	0	3	Resolver blocked due to excessive queries (dwl)
dnswl	DWL_DNSWL_HI	-3.5	2	Message has a valid dkim signature originated from domain listed at https://www.dnswl.org, high trust
dnswl	DWL_DNSWL_LOW	-1	2	Message has a valid dkim signature originated from domain listed at https://www.dnswl.org, low trust
dnswl	DWL_DNSWL_MED	-2	2	Message has a valid dkim signature originated from domain listed at https://www.dnswl.org, medium trust
dnswl	DWL_DNSWL_NONE	0	2	Message has a valid dkim signature originated from domain listed at https://www.dnswl.org, no trust
dnswl	RCVD_IN_DNSWL	0	2	Unrecognised result from https://www.dnswl.org
dnswl	RCVD_IN_DNSWL_HI	-0.5	2	Sender listed at https://www.dnswl.org, high trust
dnswl	RCVD_IN_DNSWL_LOW	-0.1	2	Sender listed at https://www.dnswl.org, low trust
dnswl	RCVD_IN_DNSWL_MED	-0.2	2	Sender listed at https://www.dnswl.org, medium trust
dnswl	RCVD_IN_DNSWL_NONE	0	2	Sender listed at https://www.dnswl.org, no trust
ebl	MSBL_EBL	7.5	2	MSBL emailbl
ebl	MSBL_EBL_GREY	0.5	2	MSBL emailbl grey list
excessb64	CC_EXCESS_BASE64	1.5	1	Cc that contains encoded characters while base 64 is not needed as all symbols are 7bit
excessb64	FROM_EXCESS_BASE64	2	1	From that contains encoded characters while base 64 is not needed as all symbols are 7bit
excessb64	REPLYTO_EXCESS_BASE64	1.5	1	Reply-To that contains encoded characters while base 64 is not needed as all symbols are 7bit
excessb64	SUBJ_EXCESS_BASE64	1	1	Subject is unnecessarily encoded in base64
excessb64	TO_EXCESS_BASE64	1.5	1	To that contains encoded characters while base 64 is not needed as all symbols are 7bit
excessqp	CC_EXCESS_QP	1.2	1	Cc that contains encoded characters while quoted-printable is not needed as all symbols are 7bit
excessqp	FROM_EXCESS_QP	1.2	1	From that contains encoded characters while quoted-printable is not needed as all symbols are 7bit
excessqp	REPLYTO_EXCESS_QP	1.2	1	Reply-To that contains encoded characters while quoted-printable is not needed as all symbols are 7bit
excessqp	SUBJ_EXCESS_QP	1.2	1	Subject is unnecessarily encoded in quoted-printable
excessqp	TO_EXCESS_QP	1.2	1	To that contains encoded characters while quoted-printable is not needed as all symbols are 7bit
experimental	HAS_GOOGLE_REDIR	0.01	1	Has google.com/url redirection
experimental	HAS_GUC_PROXY_URI	0.01	1	Has googleusercontent.com proxy URI
experimental	HAS_ONION_URI	0	1	Contains .onion hidden service URI
experimental	XM_UA_NO_VERSION	0.01	1	X-Mailer/User-Agent has no version
forwarding	FORWARDED	0	1	Message was forwarded
forwarding	FWD_GOOGLE	0	1	Message was forwarded by Google
forwarding	FWD_MAILRU	0	1	Message was forwarded by Mail.ru
forwarding	FWD_SRS	0	1	Message was forwarded using Sender Rewriting Scheme (SRS)
forwarding	FWD_YANDEX	0	1	Message was forwarded by Yandex
header	FORGED_OUTLOOK_HTML	3	2	Forged outlook HTML signature
header	FORGED_OUTLOOK_TAGS	1.5	2	Message pretends to be send from Outlook but has 'strange' tags
header	INVALID_MSGID	5	2	Message id is incorrect
header	MISSING_MID	5	2	Message id is missing 
header	R_NO_SPACE_IN_FROM	3	2	No space in from header
headers	BOUNCE	-0.1	1	(Non) Delivery Status Notification
headers	BROKEN_CONTENT_TYPE	1.5	1	Message has part with broken content type
headers	BROKEN_HEADERS	10	1	Headers structure is likely broken
headers	CALLBACK_ET_HEADERS	0	1	
headers	CHECK_FROM	0	1	
headers	CHECK_MIME	0	1	
headers	CHECK_RCVD	0	1	
headers	CHECK_RECEIVED	0	1	
headers	CHECK_REPLYTO	0	1	
headers	CTE_CASE	0.5	1	[78]Bit .vs. [78]bit
headers	CT_EXTRA_SEMI	1	1	Content-Type ends with a semi-colon
headers	DATE_IN_FUTURE	4	1	Message date is in future
headers	DATE_IN_PAST	6	1	
headers	DATE_IN_PAST_96	1	1	
headers	EMAIL_PLUS_ALIASES	0	1	Removes plus aliases from the email
headers	EMPTY_SUBJECT	1	1	Subject header is empty
headers	EMPTY_TO	1	1	To header is empty
headers	ENVFROM_PRVS	0	1	Envelope From is a PRVS address that matches the From address
headers	ENVFROM_VERP	0	1	Envelope From is a VERP address
headers	ET_0050_H_REPLY	0	1	Has reference and reply in header (has RE in subject)
headers	ET_1000_BMSEND	0	1	BMSEND EDM Sender
headers	ET_1000_FAKE_QQ	0	1	Fake QQ Mailbox 
headers	ET_1001_QQ_HOST	0	1	Send from QQ cloud service
headers	ET_1010_NO_X_MAILER	0	1	No X-Mailer ,User-Agent , office365,google,AWS
headers	ET_1020_NORMAL_OUTLOOK	0	1	Sent from outlook.com
headers	ET_1020_OUTLOOK_PROXY	0	1	Using proxy on outlook.com
headers	ET_1030_MSG_DATE_FORMAT	0	1	Message pretends match date format
headers	ET_1032_FROM_DOM_NEQ_ENVFROM	0	1	
headers	ET_1033_X_DOM_INVALID	3	1	
headers	ET_1040_MSG_JAVA_FORMAT	0	1	Message pretends match JavaMail format
headers	ET_1050_COREMAIL_CTRLDATA	0	1	Coremail Group send signature
headers	ET_1070_FAKE_MSG	0	1	Message-ID format : 765A5774.C4036FA9
headers	ET_1080_PHISH_MSG	0	1	Message-ID format : 91033244712242.9P350171F8mxs
headers	ET_1120_MAILIGEN_X_MAILER	0	1	Sender use Mailigen to send mail
headers	ET_1121_MAILCHIMP_MAILER	0	1	Sender use Mailchimpigen to send mail
headers	ET_1122_SENDY_MAILER	0	1	Sender use Sendy-https://sendy.co to send mail
headers	ET_1123_CAMPAIGN_MAILER	0	1	Sender use Campaign Monitor to send mail
headers	ET_1124_XM_FROM_YAHOO	0	1	Using Yahoo to send mail 
headers	ET_1125_XM_COREMAIL	0	1	Using Coremail
headers	ET_1130_SMTP_PROXY	0	1	Send Mail by Other mail account
headers	ET_1140_SMTP_RELAY	0	1	Send Mail by Relay
headers	ET_1160_SMTP_HAS_UNKNOWN	0	1	RECEIVED from unknown or Not Verified domain
headers	ET_1170_SMTP_NO_RETURN	0	1	SMTP no return pathe
headers	ET_1220_GMAIL_HEADER	0	1	Has normal header message in header for gmail
headers	ET_1230_GMAIL_FORWARD	0	1	Has normal forward message in header form gmail
headers	FAKE_RECEIVED_mail_ru	4	1	Fake helo mail.ru in header Received from non mail.ru sender address
headers	FAKE_RECEIVED_smtp_yandex_ru	4	1	Fake smtp.yandex.ru Received
headers	FAKE_REPLY	1	1	Fake reply
headers	FM_FAKE_HELO_VERIZON	2	1	Fake helo for verizon provider
headers	FORGED_CALLBACK	0	1	
headers	FORGED_GENERIC_RECEIVED	3.6	1	Forged generic Received
headers	FORGED_GENERIC_RECEIVED2	3.6	1	Forged generic Received
headers	FORGED_GENERIC_RECEIVED3	3.6	1	Forged generic Received
headers	FORGED_GENERIC_RECEIVED4	3.6	1	Forged generic Received
headers	FORGED_MSGID_YAHOO	2	1	Forged yahoo msgid
headers	FORGED_MUA_THEBAT_BOUN	2	1	Forged The Bat! MUA headers
headers	FORGED_OUTLOOK_HTML	3	2	Forged outlook HTML signature
headers	FORGED_OUTLOOK_TAGS	1.5	2	Message pretends to be send from Outlook but has 'strange' tags
headers	FORGED_RECIPIENTS	2	1	Recipients are not the same as RCPT TO: mail command
headers	FORGED_RECIPIENTS_MAILLIST	0	1	Recipients are not the same as RCPT TO: mail command, but a message from a maillist
headers	FORGED_SENDER	0.3	1	Sender is forged (different From: header and smtp MAIL FROM: addresses)
